city,action,venue,primary_type,reviews,website,reason
"san-mateo",hide,"Aldo's Pizza",pizza_restaurant,255,"http://aldospizzamenu.com/?utm_source=gbp","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Young Can Wok Chinese Bistro",chinese_restaurant,220,"https://youngcanwokchinesebistro.com/?utm_source=google","zero-HH cuisine (chinese_restaurant)"
"san-mateo",hide,"Plucky's Cafe",restaurant,216,"https://www.pluckyscafe.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Brothers Cafe",brunch_restaurant,214,"http://brotherscafes.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Yuanbao Jiaozi",chinese_restaurant,213,"https://dinfo.me/yuanbaojiaozitogo.com/","zero-HH cuisine (chinese_restaurant)"
"san-mateo",hide,"La Ronda Restaurant Peruvian Cuisine",peruvian_restaurant,211,"http://www.larondamarina.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"The Toss, San Carlos",restaurant,208,"http://www.thetosssancarlos.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Wakuriya",japanese_restaurant,206,"http://www.wakuriya.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Capri Lasagneria",italian_restaurant,193,"https://www.caprilasagneria.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Gin Mon Chinese Restaurant",chinese_restaurant,191,"http://www.ginmonbelmont.com/","zero-HH cuisine (chinese_restaurant)"
"san-mateo",hide,"Akizu Sushi Bar & Grill",sushi_restaurant,190,"https://akizusushibargrillca.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Rin-Tei",asian_fusion_restaurant,184,"https://rin-tei.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Kobeya",japanese_restaurant,179,"http://www.kobeyasanmateo.us/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"37 North",restaurant,174,"https://www.hilton.com/en/hotels/sfoaodt-doubletree-san-francisco-airport/dining/?SEO_id=GMB--R-SFOAODT&y_source=1_MTk1OTQ3MjctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Fuumi",japanese_restaurant,167,"https://fuumikitchen.com/?utm_source=google","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Shiki Japanese Restaurant",japanese_restaurant,167,"https://shikilaurelwood.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"MJ Sushi Foster City",restaurant,166,"https://mj-sushi-foster-city.cloveronline.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Yama Sushi Belmont",sushi_restaurant,166,"http://yamasushi889.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Bellini Bistro",italian_restaurant,163,"http://www.bistrobellini.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Cafe Florian Restaurant",brunch_restaurant,160,"https://www.eventscp.com/dining/cafe-florian","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Curry Pizza House Foster City",pizza_restaurant,131,"https://currypizzahouse.com/locations/foster-city/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Soko Soko Japanese Cuisine",restaurant,130,"http://sokosokosc.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Udon Mugizo - San Mateo",japanese_restaurant,126,"https://www.mugizo-us.com/sanmateo","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Fortune Star | Chinese Restaurant (#1 Mandarin Style)",chinese_restaurant,94,"https://www.fortunestarchineseca.com/","zero-HH cuisine (chinese_restaurant)"
"san-mateo",hide,"Sushi Kuu",japanese_restaurant,86,"http://www.sushikuubelmont.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Bistro Arancini",italian_restaurant,77,"http://www.bistroarancini.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Little Hunan Restaurant",chinese_restaurant,67,"https://www.smorefood.com/order-online/little-hunan-restaurant-san-mateo-94402-vjldbl35?utm_source=gmb&utm_medium=website","zero-HH cuisine (chinese_restaurant)"
"san-mateo",hide,"Marketplace Café at Nordstrom",american_restaurant,65,"https://www.nordstrom.com/store-details/nordstrom-hillsdale-shopping-center?utm_source=google&utm_medium=organic&utm_campaign=food&utm_content=32420&utm_channel=low_nd_seo_local&sp_source=google&sp_campaign=food","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Bahche",restaurant,61,"https://www.bahchesf.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Lobster Chef",seafood_restaurant,47,"http://lobsterchefca.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Tsukira Ramen",noodle_shop,47,"https://tsukiraramen.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Hangar Steak",steak_house,42,"https://www.marriott.com/en-us/hotels/sfobg-san-francisco-airport-marriott-waterfront/dining/?scid=feed67b0-9a2f-4de1-8df6-114544116108","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"The Hollō Cafe",american_restaurant,39,"https://thehollocafe.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"808 Zone - Asian Pacific Fusion",restaurant,36,"http://808-zone.com/","restaurant w/ working site (alcohol-only policy)"
"san-mateo",hide,"Dumpling Kitchen - Factory",dumpling_restaurant,29,"https://www.dumplingkitchenca.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Santa Barbara Shellfish Company",seafood_restaurant,4126,"http://www.shellfishco.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"East Beach Tacos",taco_restaurant,1417,"http://www.eastbeachtacos.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Super Cucas",mexican_restaurant,1203,"http://www.supercucasrestaurant.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Toma Restaurant & Bar",italian_restaurant,1180,"http://tomarestaurant.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Luna Grill Santa Barbara",mediterranean_restaurant,1081,"https://order.lunagrill.com/?y_source=1_MTQ0NDgxMTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Harry's Plaza Cafe",american_restaurant,886,"https://www.harrysplazacafe.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Jeannine's Restaurant & Bakery",american_restaurant,862,"http://jeannines.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Cajun Kitchen Cafe",cajun_restaurant,849,"http://cajunkitchencafe.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"On The Alley Santa Barbara",restaurant,719,"https://www.onthealley.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Barbareño",californian_restaurant,717,"https://www.barbareno.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Lito's Mexican Restaurant",mexican_restaurant,639,"https://www.litossb.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Secret Bao",asian_restaurant,637,"http://secretbaosb.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Natural Cafe",restaurant,633,"http://www.thenaturalcafe.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Buena Onda Empanadas | Restaurant • Catering • Events",argentinian_restaurant,628,"http://www.buenaondasb.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Petrini's Italian Restaurant | Santa Barbara",italian_restaurant,573,"http://petrinis.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Noodle City | Vietnamese Restaurant",vietnamese_restaurant,561,"http://noodlecitygoleta.com/","zero-HH cuisine (vietnamese_restaurant)"
"santa-barbara",hide,"Jane",californian_restaurant,504,"http://www.janesb.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Meet Up Chinese Cuisine 遇见音乐餐厅",chinese_restaurant,500,"http://www.meetuprestaurant.com/","zero-HH cuisine (chinese_restaurant)"
"santa-barbara",hide,"Kyoto Japanese Restaurant",japanese_restaurant,489,"http://kyotosb.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Tre Lune",italian_restaurant,456,"http://www.trelunesb.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Rusty's Pizza Parlor",pizza_restaurant,455,"http://www.rustyspizza.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"El Sitio Restaurant - Fairview",mexican_restaurant,439,"http://www.elsitiorestaurantsb.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Rosales Mexican Restaurant",mexican_restaurant,411,"http://rosalesmexicanrestaurant.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Tee-Off Restaurant and Lounge",american_restaurant,407,"http://teeoffsb.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"El Sitio Restaurant - Salinas",mexican_restaurant,403,"http://www.elsitiorestaurantsb.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Sun Sushi",sushi_restaurant,390,"http://sbsunsushi.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Santa Barbara Chicken Ranch",chicken_restaurant,380,"https://sbchickenranch.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"China King restaurant",chinese_restaurant,374,"https://www.chinakinggoleta.com/","zero-HH cuisine (chinese_restaurant)"
"santa-barbara",hide,"Mandarin Palace",chinese_restaurant,371,"https://www.mandarinpalacetogo.com/","zero-HH cuisine (chinese_restaurant)"
"santa-barbara",hide,"Via Maestra 42",restaurant,367,"https://viamaestra42.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Taffy's Pizza",pizza_restaurant,362,"http://www.taffyspizza.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Rusty's Pizza Parlor",pizza_restaurant,361,"http://www.rustyspizza.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Giovanni's Pizza",pizza_restaurant,353,"https://www.giovannispizza805.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Rascal's",vegan_restaurant,329,"http://www.rascalsvegan.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Altamirano’s Mexican Grill",mexican_restaurant,317,"http://orderaltamiranosmexicangrill.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"China Palace Restaurant",chinese_restaurant,308,"https://chinapalaceca.com/","zero-HH cuisine (chinese_restaurant)"
"santa-barbara",hide,"Kanaloa Seafood",seafood_restaurant,307,"http://www.kanaloaseafood.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"El Rincon Bohemio",mexican_restaurant,279,"http://orderelrinconbohemio.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Ichiban Sushi",sushi_restaurant,277,"https://ichibansushisb.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Sushi Go Go",sushi_restaurant,261,"http://www.sushigogotogo.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Sakana Sushi Bar & Japanese",japanese_restaurant,233,"https://www.sakana-santabarbara.biz/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"El Zarape Mexican Restaurant",mexican_restaurant,200,"https://www.elzarapesantabarbara.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Saint Bibiana",pizza_restaurant,197,"http://stbibiana.toast.site/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Szechuan Restaurant",chinese_restaurant,187,"http://www.szechuanrestaurantsb.com/","zero-HH cuisine (chinese_restaurant)"
"santa-barbara",hide,"The Daisy",restaurant,178,"http://www.thedaisyrestaurant.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"O NIGIRI & SUSHI",japanese_restaurant,176,"https://catchasnack.com/restaurant/onigirisushi","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Yoichi's | Japanese Cuisine",japanese_restaurant,172,"http://www.yoichis.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Ca' Dario Montecito",italian_restaurant,169,"https://www.cadariorestaurants.com/montecito","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Revolver",restaurant,159,"http://revolversb.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Sushi by Scratch Restaurants: Montecito",sushi_restaurant,158,"https://www.sushibyscratchrestaurants.com/montecito","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Bossie's Kitchen",restaurant,149,"http://www.bossieskitchen.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Sazón Latino & Catering",family_restaurant,112,"https://sazonlatinorestaurante.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Ospi Montecito",restaurant,97,"https://ospi.com/montecito","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Alma Fonda Fina",restaurant,88,"http://almamontecito.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Lilac Montecito",restaurant,88,"https://www.lilacmontecito.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Wabi Sabi Santa Barbara",sushi_restaurant,58,"http://www.wabisabisb.com/","restaurant w/ working site (alcohol-only policy)"
"santa-barbara",hide,"Petros",mediterranean_restaurant,38,"https://www.petrosbrand.com/locations/petros-santa-barbara","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Fogo de Chão Brazilian Steakhouse",brazilian_restaurant,15795,"https://fogodechao.com/location/scottsdale/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Lo-Lo's Chicken and Waffles",soul_food_restaurant,6060,"https://loloschickenandwaffles.com/location/scottsdale/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Los Olivos Mexican Patio",mexican_restaurant,3813,"https://losolivosrestaurants.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"The Mission Old Town",latin_american_restaurant,3545,"https://www.themissionaz.com/old-town","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"The White Chocolate Grill",american_restaurant,3242,"http://whitechocolategrill.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"SumoMaya",asian_fusion_restaurant,2894,"https://www.sumomaya.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Dominick's Steakhouse",steak_house,2464,"https://www.dominickssteakhouse.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"SugarJam The Southern Kitchen",american_restaurant,2376,"https://www.sjsouthernkitchen.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Ocean 44",fine_dining_restaurant,2342,"https://www.ocean44.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Green New American Vegetarian",vegan_restaurant,2219,"http://greenvegetarian.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Randy's Restaurant & Ice Cream",american_restaurant,2174,"http://randysrestaurantaz.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"The Thumb",barbecue_restaurant,2169,"https://www.thethumb.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Los Sombreros",mexican_restaurant,2070,"https://www.lossombreros.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Flower Child",american_restaurant,1915,"https://www.iamaflowerchild.com/locations/scottsdale-az/?utm_source=Google&utm_medium=Organic&utm_campaign=Maps","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Maui Fish House",hawaiian_restaurant,1841,"https://www.mauifishhouse.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Andreoli Italian Grocer",italian_restaurant,1812,"http://www.andreoli-grocer.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Frank & Lupe's Old Mexico",mexican_restaurant,1728,"http://www.frankandlupesaz.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Pomo Pizzeria Napoletana",italian_restaurant,1617,"https://pomopizzeria.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Cafe Monarch",fine_dining_restaurant,1533,"https://www.cafemonarch.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Gertrude's by Tarbell's",american_restaurant,1496,"https://dbg.org/visit/dining/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Isabella's Kitchen",american_restaurant,1485,"https://grayhawkgolf.com/dining-overview/isabellas-kitchen/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Guido's Chicago Meats & Deli",italian_restaurant,1480,"https://www.guidosofchicago.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Flo's",chinese_restaurant,1356,"https://madebyflo.com/","zero-HH cuisine (chinese_restaurant)"
"scottsdale",hide,"Yo Pauly's New York Pizza Co",pizza_restaurant,1113,"http://yopaulysnypc.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Mastro's Steakhouse",fine_dining_restaurant,1090,"https://www.mastrosrestaurants.com/Locations/AZ/North-Scottsdale/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Rodizio Grill Brazilian Steakhouse North Scottsdale",brazilian_restaurant,986,"https://www.rodiziogrill.com/north-scottsdale/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Sophia's Kitchen",italian_restaurant,972,"https://www.sophiaskitchen.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Merci French Cafe",restaurant,954,"http://www.mercifc.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Barro's Pizza",pizza_restaurant,948,"https://barrospizza.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Pangaea Dinosaur Grill",restaurant,929,"https://pangaeadinosaurgrill.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Pei Wei Asian Kitchen",chinese_restaurant,909,"https://www.peiwei.com/arizona/236-scottsdale","zero-HH cuisine (chinese_restaurant)"
"scottsdale",hide,"The Italiano by Chef Joey",italian_restaurant,865,"https://www.theitaliano.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Alo Cafe",bistro,854,"https://alocafeaz.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"UNiQ Burger",vegan_restaurant,814,"https://www.uniqburger.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Kitchen18",restaurant,796,"http://www.thekitchen18.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"PINO",italian_restaurant,785,"http://pizzapino.us/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Spa Avania",restaurant,778,"https://www.hyatt.com/grand-hyatt/en-US/scott-grand-hyatt-scottsdale-resort/spa?src=vanity_spaavania.com&utm_source=google&utm_medium=lastmile&utm_campaign=scott-s-avan","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Sizzle Korean Barbecue",korean_barbecue_restaurant,762,"http://www.sizzlekoreanbbq.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Luci's at the Grove",restaurant,743,"http://lucisgoodness.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Veneto Trattoria",italian_restaurant,727,"http://venetotrattoria.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Maui Fish House",hawaiian_restaurant,714,"https://www.mauifishhouse.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Local Bistro",bistro,699,"http://localbistroaz.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Il Capo Pizzeria",italian_restaurant,675,"https://www.ilcapoaz.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Caramba Mexican Food",mexican_restaurant,671,"http://carambamex.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"NakedQ BBQ",barbecue_restaurant,654,"http://www.nakedq.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Enzo's Italian Kitchen",pizza_restaurant,638,"https://enzositaliankitchen.com/?utm_source=google","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Barro's Pizza",pizza_restaurant,609,"https://barrospizza.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"The Eleanor",brunch_restaurant,605,"http://theeleanoraz.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Lamp Pizzeria",pizza_restaurant,603,"http://lamppizza.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Ristorante Giuseppe",italian_restaurant,590,"http://giuseppesofscottsdale.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Streets of New York",pizza_restaurant,579,"https://www.streetsofnewyork.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"El Pollo Loco",mexican_restaurant,572,"https://restaurants.elpolloloco.com/az/scottsdale/15540-n-hayden-rd?utm_source=gmb&utm_medium=yext","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Barro's Pizza",pizza_restaurant,567,"https://barrospizza.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Fata Morgana Mediterranean Cuisine",mediterranean_restaurant,558,"https://www.fatamorganaaz.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Basil & Garlic",italian_restaurant,552,"https://basilngarlicbistro.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"The House Brasserie",fine_dining_restaurant,551,"https://thehousebrasserie.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Barro's Pizza",pizza_restaurant,545,"https://barrospizza.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Rudy's ""Country Store"" and Bar-B-Q",barbecue_restaurant,536,"https://rudysbbq.com/location/detail/scottsdale-az","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"New China Gate",chinese_restaurant,534,"https://www.ordernewchinagate.com/","zero-HH cuisine (chinese_restaurant)"
"scottsdale",hide,"Slanted Rice",vietnamese_restaurant,529,"http://www.slantedrice.com/","zero-HH cuisine (vietnamese_restaurant)"
"scottsdale",hide,"Angry Crab Shack",seafood_restaurant,524,"https://www.angrycrabshack.com/talking-stick-way-scottsdale","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Koi Poke - DC Ranch",hawaiian_restaurant,513,"https://koipoke.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Valley Wings",restaurant,512,"http://www.valleywingsonline.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Chef J Dim Sum & Chinese Bistro",asian_restaurant,475,"https://www.chefjscottsdale.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Jade Palace Restaurant",chinese_restaurant,475,"http://pinnacle.jadepalace-az.com/","zero-HH cuisine (chinese_restaurant)"
"scottsdale",hide,"PitaDale",mediterranean_restaurant,471,"http://www.pitadaleaz.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"sneakybird",restaurant,467,"https://sneakybird.com/menu","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Outrider Rooftop Lounge",restaurant,433,"http://www.outriderrooftop.com/?SEO_id=GMB--R-PHXOTPY-1&y_source=1_Mjg5MTMwOTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"La Torretta Ristorante",italian_restaurant,429,"http://www.latorrettaaz.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"George & Son's Asian Cuisine",asian_restaurant,424,"http://georgeandsonsasiancuisine.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"INDIBAR",restaurant,404,"https://theindibar.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Pei Wei Asian Kitchen",chinese_restaurant,388,"https://www.peiwei.com/arizona/7-grayhawk","zero-HH cuisine (chinese_restaurant)"
"scottsdale",hide,"EGGstasy",restaurant,386,"http://www.eggstasyaz.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Saigon District Pho and Boba",vietnamese_restaurant,375,"http://www.saigondistrictphoboba.com/","zero-HH cuisine (vietnamese_restaurant)"
"scottsdale",hide,"Pars Persian Cuisine",persian_restaurant,362,"http://parspersiancuisine.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Gordos Tacos",restaurant,354,"https://www.tacosgordos.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Vito’s Pizza & Italian Ristorante",restaurant,332,"https://vitospizza.com/locations/scottsdale/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"La Fogata",restaurant,317,"https://www.thescottsdaleresort.com/dine-drink/la-fogata","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Nick’s Italian restaurant - Pima",italian_restaurant,314,"http://www.nicks-italian.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Khao Thai and Sushi at Scottsdale",sushi_restaurant,310,"https://www.khaothaiandsushi.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Rubio's Coastal Grill",mexican_restaurant,310,"https://www.rubios.com/restaurant-locations/arizona/scottsdale-n-scottsdale-rd","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"BIRRIA'S MEXICAN FOOD & BAR",mexican_restaurant,307,"https://birriasmexicanfoodandbar.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Señor Taco Express Scottsdale",mexican_restaurant,306,"http://senortacoexpress.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Mochilero Kitchen",mexican_restaurant,289,"http://www.mochilerokitchenscottsdale.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Voila French Bistro",restaurant,271,"http://www.voilafrenchbistro.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Streets of New York",pizza_restaurant,270,"https://www.streetsofnewyork.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Pizzería Virtu",pizza_restaurant,263,"https://www.virtuscottsdale.com/pizzeria-virtu/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Metropolis",american_restaurant,247,"http://www.metropolisaz.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Catch",restaurant,236,"https://www.catchrestaurants.com/location/catch-scottsdale/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Little Snitch",brunch_restaurant,236,"https://www.littlesnitchscottsdale.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Patricia's Pizza",pizza_restaurant,234,"https://www.patriciaspizzaaz.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Hot N Juicy Crawfish",restaurant,230,"http://www.hotnjuicycrawfish.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"The Pony Express Café",restaurant,205,"http://theponyexpresscafe.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=12532497004063623685","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Course Restaurant",restaurant,199,"https://courserestaurantaz.com/","restaurant w/ working site (alcohol-only policy)"
"scottsdale",hide,"Sushi Ko",sushi_restaurant,197,"http://sushikoscottsdale.com/","restaurant w/ working site (alcohol-only policy)"
