city,name,primary_type,reviews,rating,action,outcome,website
san-luis-obispo,"Gold Land BBQ",barbecue_restaurant,142,4.7,hide,no_hh_found,http://goldlandbbq.com/
san-luis-obispo,"Feral Kitchen & Lounge",restaurant,125,4.4,hide,no_hh_found,https://www.feralkitchenandlounge.com/
san-luis-obispo,"Nomo Domo",restaurant,121,4.6,hide,no_hh_found,http://nomodomo.com/
san-luis-obispo,"Press Quesadilla Grill",restaurant,87,4.9,hide,no_hh_found,http://pressqg.com/
san-luis-obispo,"Condesa",restaurant,85,4.6,hide,no_hh_found,https://condesabarslo.com/
san-luis-obispo,"Humble Oven",italian_restaurant,77,4.6,hide,no_hh_found,https://www.humbleovenco.com/
san-mateo,"Jack's Restaurant & Bar",american_restaurant,2209,4.4,hide,no_hh_found,https://www.ilovejacks.com/
san-mateo,"Waterfront Pizza",pizza_restaurant,1972,4.3,hide,no_hh_found,https://waterfrontpizza.com/?utm_source=google
san-mateo,"Grand Harbor Seafood and Dimsum Restaurant",cantonese_restaurant,1669,3.9,hide,no_hh_found,https://grandharbor.shop/
san-mateo,"Taishoken Ramen",ramen_restaurant,1308,4.5,hide,no_hh_found,https://www.taishokenusa.com/
san-mateo,"Maverick Jack's San Mateo",hamburger_restaurant,1240,4.5,hide,no_hh_found,https://www.maverickjacks.com/
san-mateo,"Liuyishou Hotpot (San Mateo)",hot_pot_restaurant,1187,4.3,hide,no_hh_found,http://liuyishouna.com/
san-mateo,"Cuban Kitchen",latin_american_restaurant,1120,4.6,hide,no_hh_found,http://www.cubankitchen.org/
san-mateo,"Peter's Cafe",diner,1110,4.4,hide,no_hh_found,https://peterscafe.shop/
san-mateo,"Armadillo Willy's BBQ",barbecue_restaurant,1069,4.2,hide,no_hh_found,https://www.armadillowillys.com/mobile-site/locations.asp
san-mateo,"HL Peninsula Pearl",cantonese_restaurant,1021,3.9,hide,no_hh_found,https://www.hlpeninsula.com/
san-mateo,"Celia's",mexican_restaurant,1019,4.3,hide,no_hh_found,http://www.celiasrestaurants.com/san-mateo-peninsula-ave/
san-mateo,"Mokutanya",yakitori_restaurant,971,4.2,hide,no_hh_found,https://mokutanya.shop/
san-mateo,"Starbird Chicken",chicken_restaurant,950,4.3,hide,no_hh_found,http://starbirdchicken.com/
san-mateo,"Foreigner Cafe",restaurant,808,4.4,hide,no_hh_found,https://www.foreignercafe.com/
san-mateo,"Maverick Jack's",restaurant,780,4.4,hide,no_hh_found,http://www.maverickjacks.com/?y_source=1_MTU3MDI1MjMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
san-mateo,"Neal's Coffee Shop",restaurant,722,4.4,hide,no_hh_found,https://www.nealscoffeeshop.net/
san-mateo,"Broadway Prime",steak_house,674,4.2,hide,no_hh_found,http://broadwayprime.com/
san-mateo,"Guadalajara Grill",mexican_restaurant,635,4.3,hide,no_hh_found,https://themenustar2.com/webspace/menus.php?code=orderguadalajaragrill.com
san-mateo,"Mediterranean Kitchen Burlingame",mediterranean_restaurant,593,4.6,hide,no_hh_found,http://www.mkburlingame.com/
san-mateo,"Rainbow Pizza",pizza_restaurant,591,4.6,hide,no_hh_found,http://rainbowpizza.com/
san-mateo,"SaltYard Restaurant and Bar",american_restaurant,578,4.3,hide,no_hh_found,https://www.saltyardrestaurant.com/
san-mateo,"Taste of Shaxian",chinese_restaurant,578,4.4,hide,no_hh_found,http://tasteofshaxian.com/
san-mateo,"Curry Hyuga",japanese_curry_restaurant,575,4.7,hide,no_hh_found,https://curryhyuga.com/
san-mateo,"Hobee's Restaurant",brunch_restaurant,563,4.4,hide,no_hh_found,https://hobees.com/locations/redwood-shores/
san-mateo,"Izakaya Fusion Grill Keitan",yakitori_restaurant,474,4.5,hide,no_hh_found,https://qrcode.chowbus.com/?code=UZNzey
san-mateo,"Ipoh Garden Malaysian Cuisine",malaysian_restaurant,453,4.5,hide,no_hh_found,https://smorefood.com/order-online/ipoh-garden-malaysian-cuisine-millbrae-94030-kv9ifbyu?utm_source=gmb&utm_medium=website
san-mateo,"Myung Dong Tofu Cabin",korean_restaurant,440,4.3,hide,no_hh_found,http://www.tofucabin.com/
san-mateo,"Pizza My Heart",pizza_restaurant,437,4.4,hide,no_hh_found,https://www.pizzamyheart.com/
san-mateo,"Himali Bistro",restaurant,411,4.9,hide,no_hh_found,https://www.himalibistro.com/
san-mateo,"Sushi Monster",japanese_restaurant,404,4.5,hide,no_hh_found,http://sushi-monster.com/
san-mateo,"Ping‘s Bistro",chinese_restaurant,401,4.6,hide,no_hh_found,https://order.mealkeyway.com/customer/release/index?mid=61366250313953396b592f44686177644e344a494a513d3d
san-mateo,"Joy Restaurant",taiwanese_restaurant,383,4.3,hide,no_hh_found,http://joystw.com/
san-mateo,"SAKAE Sushi",sushi_restaurant,382,4.4,hide,no_hh_found,http://sakaesushi.com/
san-mateo,"Capo Mediterranean Kitchen",greek_restaurant,381,4.7,hide,no_hh_found,https://www.capobelmont.com/
san-mateo,"Sole Ristorante Italiano",italian_restaurant,381,4.6,hide,no_hh_found,http://www.soleristorante.com/?_escaped_fragment_=catering/c1w8b
san-mateo,"Divino Ristorante",italian_restaurant,375,4.6,hide,no_hh_found,https://divinoristorante.com/
san-mateo,"Royal Feast",chinese_restaurant,372,4.4,hide,no_hh_found,https://order.mealkeyway.com/customer/release/index?mid=4a5458796474666a4c555975506e64707071754957513d3d
san-mateo,"Village Host Pizza & Grill",pizza_restaurant,360,4.2,hide,no_hh_found,https://order.spoton.com/so-village-host-pizza-1454/burlingame-ca/65f1f8aeedc35f16f823cfea
san-mateo,"Cheung Hing",chinese_restaurant,359,3.6,hide,no_hh_found,https://cheunghingtogo.com/
san-mateo,"Kiroro Sushi",japanese_restaurant,351,4.4,hide,no_hh_found,https://www.kirorosushi.com/
san-mateo,"Slice House by Tony Gemignani",pizza_restaurant,331,4.4,hide,no_hh_found,https://slicehouse.com/belmont/
san-mateo,"Village Host Pizza & Grill - Belmont",pizza_restaurant,330,4.3,hide,no_hh_found,https://order.spoton.com/so-village-host-pizza-1454/belmont-ca/629e61449adef315cc6b7b20
san-mateo,"Farm & Vine American Bistro",restaurant,325,4.4,hide,no_hh_found,https://www.farmandvinebistro.com/
san-mateo,"Soon's Tofu & Korean BBQ",korean_restaurant,322,4.1,hide,no_hh_found,http://www.soonstofu.com/
san-mateo,"SAMIKCHA MOMO Indian-Nepali Cuisine",restaurant,320,4.5,hide,no_hh_found,https://www.samikchamomo.com/
san-mateo,"Centro Pizza",pizza_restaurant,315,4.6,hide,no_hh_found,http://broadwaycentro.com/
san-mateo,"PJ's Pizza Co.",pizza_restaurant,312,4.7,hide,no_hh_found,https://pjspizza.co/?utm_source=google
san-mateo,"La Lanterna Ristorante",italian_restaurant,290,4.4,hide,no_hh_found,http://lalanternasanmateo.com/
san-mateo,"Kenta Ramen",japanese_restaurant,283,4.3,hide,no_hh_found,https://order.online/business/kenta-ramen-324610
san-mateo,"Nick The Greek",greek_restaurant,282,4.5,hide,no_hh_found,http://nickthegreek.com/
san-mateo,"California Fish Grill",seafood_restaurant,276,4.3,hide,no_hh_found,https://www.cafishgrill.com/
san-mateo,"Park & Howard Bistro",bistro,274,4.5,hide,no_hh_found,http://www.parkhowardbistro.com/
san-mateo,"Mumu Hot Pot",hot_pot_restaurant,264,4.5,hide,no_hh_found,https://mumuhotpot.com/
san-mateo,"Yangon",burmese_restaurant,262,4.5,hide,no_hh_found,http://yangon-restaurant.com/
san-mateo,"Yuzu",sushi_restaurant,258,4.5,hide,no_hh_found,http://www.yuzusushisanmateo.com/
san-mateo,"Aldo's Pizza",pizza_restaurant,255,4.4,hide,no_hh_found,http://aldospizzamenu.com/?utm_source=gbp
san-mateo,"Young Can Wok Chinese Bistro",chinese_restaurant,220,4.2,hide,no_hh_found,https://youngcanwokchinesebistro.com/?utm_source=google
san-mateo,"Plucky's Cafe",restaurant,216,4.6,hide,no_hh_found,https://www.pluckyscafe.com/
san-mateo,"Brothers Cafe",brunch_restaurant,214,4.5,hide,no_hh_found,http://brotherscafes.com/
san-mateo,"La Ronda Restaurant Peruvian Cuisine",peruvian_restaurant,211,4.6,hide,no_hh_found,http://www.larondamarina.com/
san-mateo,"The Toss, San Carlos",restaurant,208,4.5,hide,no_hh_found,http://www.thetosssancarlos.com/
san-mateo,"Wakuriya",japanese_restaurant,206,4.7,hide,no_hh_found,http://www.wakuriya.com/
san-mateo,"Capri Lasagneria",italian_restaurant,193,4.5,hide,no_hh_found,https://www.caprilasagneria.com/
san-mateo,"Akizu Sushi Bar & Grill",sushi_restaurant,190,4.3,hide,no_hh_found,https://akizusushibargrillca.com/
san-mateo,"Rin-Tei",asian_fusion_restaurant,184,4.4,hide,no_hh_found,https://rin-tei.com/
san-mateo,"Kobeya",japanese_restaurant,179,4.4,hide,no_hh_found,http://www.kobeyasanmateo.us/
san-mateo,"37 North",restaurant,174,4.1,hide,no_hh_found,https://www.hilton.com/en/hotels/sfoaodt-doubletree-san-francisco-airport/dining/?SEO_id=GMB--R-SFOAODT&y_source=1_MTk1OTQ3MjctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
san-mateo,"Shiki Japanese Restaurant",japanese_restaurant,167,4.4,hide,no_hh_found,https://shikilaurelwood.com/
san-mateo,"Fuumi",japanese_restaurant,167,4.4,hide,no_hh_found,https://fuumikitchen.com/?utm_source=google
san-mateo,"Yama Sushi Belmont",sushi_restaurant,166,3.9,hide,no_hh_found,http://yamasushi889.com/
san-mateo,"MJ Sushi Foster City",restaurant,166,4.2,hide,no_hh_found,https://mj-sushi-foster-city.cloveronline.com/
san-mateo,"Bellini Bistro",italian_restaurant,163,4.7,hide,no_hh_found,http://www.bistrobellini.com/
san-mateo,"Cafe Florian Restaurant",brunch_restaurant,160,4.1,hide,no_hh_found,https://www.eventscp.com/dining/cafe-florian
san-mateo,"Curry Pizza House Foster City",pizza_restaurant,131,4.5,hide,no_hh_found,https://currypizzahouse.com/locations/foster-city/
san-mateo,"Soko Soko Japanese Cuisine",restaurant,130,4.5,hide,no_hh_found,http://sokosokosc.com/
san-mateo,"Sushi Kuu",japanese_restaurant,86,4.6,hide,no_hh_found,http://www.sushikuubelmont.com/
san-mateo,"Bistro Arancini",italian_restaurant,77,4.7,hide,no_hh_found,http://www.bistroarancini.com/
san-mateo,"Marketplace Café at Nordstrom",american_restaurant,65,4.2,hide,no_hh_found,https://www.nordstrom.com/store-details/nordstrom-hillsdale-shopping-center?utm_source=google&utm_medium=organic&utm_campaign=food&utm_content=32420&utm_channel=low_nd_seo_local&sp_source=google&sp_campaign=food
san-mateo,"Bahche",restaurant,61,4.5,hide,no_hh_found,https://www.bahchesf.com/
san-mateo,"Lobster Chef",seafood_restaurant,47,4.5,hide,no_hh_found,http://lobsterchefca.com/
san-mateo,"The Hollō Cafe",american_restaurant,39,4.7,hide,no_hh_found,https://thehollocafe.com/
san-mateo,"808 Zone - Asian Pacific Fusion",restaurant,36,4.6,hide,no_hh_found,http://808-zone.com/
san-mateo,"Dumpling Kitchen - Factory",dumpling_restaurant,29,4.4,hide,no_hh_found,https://www.dumplingkitchenca.com/
santa-barbara,"Santa Barbara Shellfish Company",seafood_restaurant,4126,4.5,hide,no_hh_found,http://www.shellfishco.com/
santa-barbara,"East Beach Tacos",taco_restaurant,1417,4.7,hide,no_hh_found,http://www.eastbeachtacos.com/
santa-barbara,"Super Cucas",mexican_restaurant,1203,4.5,hide,no_hh_found,http://www.supercucasrestaurant.com/
santa-barbara,"Toma Restaurant & Bar",italian_restaurant,1180,4.6,hide,no_hh_found,http://tomarestaurant.com/
santa-barbara,"Luna Grill Santa Barbara",mediterranean_restaurant,1081,4.5,hide,no_hh_found,https://order.lunagrill.com/?y_source=1_MTQ0NDgxMTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
santa-barbara,"Jeannine's Restaurant & Bakery",american_restaurant,862,4.6,hide,no_hh_found,http://jeannines.com/
santa-barbara,"On The Alley Santa Barbara",restaurant,719,4.5,hide,no_hh_found,https://www.onthealley.com/
santa-barbara,"Lito's Mexican Restaurant",mexican_restaurant,639,4.5,hide,no_hh_found,https://www.litossb.com/
santa-barbara,"Secret Bao",asian_restaurant,637,4.7,hide,no_hh_found,http://secretbaosb.com/
santa-barbara,"Natural Cafe",restaurant,633,4.5,hide,no_hh_found,http://www.thenaturalcafe.com/
santa-barbara,"Buena Onda Empanadas | Restaurant • Catering • Events",argentinian_restaurant,628,4.8,hide,no_hh_found,http://www.buenaondasb.com/
santa-barbara,"Noodle City | Vietnamese Restaurant",vietnamese_restaurant,561,4.3,hide,no_hh_found,http://noodlecitygoleta.com/
santa-barbara,"Meet Up Chinese Cuisine 遇见音乐餐厅",chinese_restaurant,500,4.5,hide,no_hh_found,http://www.meetuprestaurant.com/
santa-barbara,"Tre Lune",italian_restaurant,456,4.6,hide,no_hh_found,http://www.trelunesb.com/
santa-barbara,"Rusty's Pizza Parlor",pizza_restaurant,455,4.3,hide,no_hh_found,http://www.rustyspizza.com/
santa-barbara,"Rosales Mexican Restaurant",mexican_restaurant,411,4.4,hide,no_hh_found,http://rosalesmexicanrestaurant.com/
santa-barbara,"Sun Sushi",sushi_restaurant,390,4.6,hide,no_hh_found,http://sbsunsushi.com/
santa-barbara,"Mandarin Palace",chinese_restaurant,371,4.1,hide,no_hh_found,https://www.mandarinpalacetogo.com/
santa-barbara,"Rusty's Pizza Parlor",pizza_restaurant,361,4.3,hide,no_hh_found,http://www.rustyspizza.com/
santa-barbara,"Rascal's",vegan_restaurant,329,4.6,hide,no_hh_found,http://www.rascalsvegan.com/
santa-barbara,"Altamirano’s Mexican Grill",mexican_restaurant,317,4.3,hide,no_hh_found,http://orderaltamiranosmexicangrill.com/
santa-barbara,"China Palace Restaurant",chinese_restaurant,308,4.2,hide,no_hh_found,https://chinapalaceca.com/
santa-barbara,"El Rincon Bohemio",mexican_restaurant,279,4.4,hide,no_hh_found,http://orderelrinconbohemio.com/
santa-barbara,"Ichiban Sushi",sushi_restaurant,277,4.1,hide,no_hh_found,https://ichibansushisb.com/
santa-barbara,"Sushi Go Go",sushi_restaurant,261,4.3,hide,no_hh_found,http://www.sushigogotogo.com/
santa-barbara,"Sakana Sushi Bar & Japanese",japanese_restaurant,233,4.4,hide,no_hh_found,https://www.sakana-santabarbara.biz/
santa-barbara,"Saint Bibiana",pizza_restaurant,197,4.8,hide,no_hh_found,http://stbibiana.toast.site/
santa-barbara,"Szechuan Restaurant",chinese_restaurant,187,4.3,hide,no_hh_found,http://www.szechuanrestaurantsb.com/
santa-barbara,"Yoichi's | Japanese Cuisine",japanese_restaurant,172,4.8,hide,no_hh_found,http://www.yoichis.com/
santa-barbara,"Ca' Dario Montecito",italian_restaurant,169,4.5,hide,no_hh_found,https://www.cadariorestaurants.com/montecito
santa-barbara,"Revolver",restaurant,159,4.5,hide,no_hh_found,http://revolversb.com/
santa-barbara,"Sushi by Scratch Restaurants: Montecito",sushi_restaurant,158,4.8,hide,no_hh_found,https://www.sushibyscratchrestaurants.com/montecito
santa-barbara,"Bossie's Kitchen",restaurant,149,4.5,hide,no_hh_found,http://www.bossieskitchen.com/
santa-barbara,"Sazón Latino & Catering",family_restaurant,112,4.5,hide,no_hh_found,https://sazonlatinorestaurante.com/
santa-barbara,"Alma Fonda Fina",restaurant,88,4.6,hide,no_hh_found,http://almamontecito.com/
santa-barbara,"Petros",mediterranean_restaurant,38,4.6,hide,no_hh_found,https://www.petrosbrand.com/locations/petros-santa-barbara
scottsdale,"Fogo de Chão Brazilian Steakhouse",brazilian_restaurant,15795,4.6,hide,no_hh_found,https://fogodechao.com/location/scottsdale/
scottsdale,"Lo-Lo's Chicken and Waffles",soul_food_restaurant,6060,4.2,hide,no_hh_found,https://loloschickenandwaffles.com/location/scottsdale/
scottsdale,"SumoMaya",asian_fusion_restaurant,2894,4.3,hide,no_hh_found,https://www.sumomaya.com/
scottsdale,"SugarJam The Southern Kitchen",american_restaurant,2376,4.5,hide,no_hh_found,https://www.sjsouthernkitchen.com/
scottsdale,"Ocean 44",fine_dining_restaurant,2342,4.7,hide,no_hh_found,https://www.ocean44.com/
scottsdale,"Green New American Vegetarian",vegan_restaurant,2219,4.7,hide,no_hh_found,http://greenvegetarian.com/
scottsdale,"Randy's Restaurant & Ice Cream",american_restaurant,2174,4.6,hide,no_hh_found,http://randysrestaurantaz.com/
scottsdale,"The Thumb",barbecue_restaurant,2169,4.4,hide,no_hh_found,https://www.thethumb.com/
scottsdale,"Los Sombreros",mexican_restaurant,2070,4.4,hide,no_hh_found,https://www.lossombreros.com/
scottsdale,"Flower Child",american_restaurant,1915,4.6,hide,no_hh_found,https://www.iamaflowerchild.com/locations/scottsdale-az/?utm_source=Google&utm_medium=Organic&utm_campaign=Maps
scottsdale,"Maui Fish House",hawaiian_restaurant,1841,4.7,hide,no_hh_found,https://www.mauifishhouse.com/
scottsdale,"Andreoli Italian Grocer",italian_restaurant,1812,4.7,hide,no_hh_found,http://www.andreoli-grocer.com/
scottsdale,"Frank & Lupe's Old Mexico",mexican_restaurant,1728,4.2,hide,no_hh_found,http://www.frankandlupesaz.com/
scottsdale,"Pomo Pizzeria Napoletana",italian_restaurant,1617,4.5,hide,no_hh_found,https://pomopizzeria.com/
scottsdale,"Cafe Monarch",fine_dining_restaurant,1533,4.8,hide,no_hh_found,https://www.cafemonarch.com/
scottsdale,"Gertrude's by Tarbell's",american_restaurant,1496,4.3,hide,no_hh_found,https://dbg.org/visit/dining/
scottsdale,"Isabella's Kitchen",american_restaurant,1485,4.5,hide,no_hh_found,https://grayhawkgolf.com/dining-overview/isabellas-kitchen/
scottsdale,"Guido's Chicago Meats & Deli",italian_restaurant,1480,4.7,hide,no_hh_found,https://www.guidosofchicago.com/
scottsdale,"Flo's",chinese_restaurant,1356,4.5,hide,no_hh_found,https://madebyflo.com/
scottsdale,"Yo Pauly's New York Pizza Co",pizza_restaurant,1113,4.6,hide,no_hh_found,http://yopaulysnypc.com/
scottsdale,"Mastro's Steakhouse",fine_dining_restaurant,1090,4.6,hide,no_hh_found,https://www.mastrosrestaurants.com/Locations/AZ/North-Scottsdale/
scottsdale,"Merci French Cafe",restaurant,954,4.5,hide,no_hh_found,http://www.mercifc.com/
scottsdale,"Barro's Pizza",pizza_restaurant,948,4.3,hide,no_hh_found,https://barrospizza.com/
scottsdale,"Pangaea Dinosaur Grill",restaurant,929,3.9,hide,no_hh_found,https://pangaeadinosaurgrill.com/
scottsdale,"Pei Wei Asian Kitchen",chinese_restaurant,909,3.9,hide,no_hh_found,https://www.peiwei.com/arizona/236-scottsdale
scottsdale,"Alo Cafe",bistro,854,4.6,hide,no_hh_found,https://alocafeaz.com/
scottsdale,"UNiQ Burger",vegan_restaurant,814,4.9,hide,no_hh_found,https://www.uniqburger.com/
scottsdale,"Kitchen18",restaurant,796,4.7,hide,no_hh_found,http://www.thekitchen18.com/
scottsdale,"PINO",italian_restaurant,785,4.4,hide,no_hh_found,http://pizzapino.us/
scottsdale,"Spa Avania",restaurant,778,4.8,hide,no_hh_found,https://www.hyatt.com/grand-hyatt/en-US/scott-grand-hyatt-scottsdale-resort/spa?src=vanity_spaavania.com&utm_source=google&utm_medium=lastmile&utm_campaign=scott-s-avan
scottsdale,"Sizzle Korean Barbecue",korean_barbecue_restaurant,762,4.5,hide,no_hh_found,http://www.sizzlekoreanbbq.com/
scottsdale,"Luci's at the Grove",restaurant,743,4.5,hide,no_hh_found,http://lucisgoodness.com/
scottsdale,"Veneto Trattoria",italian_restaurant,727,4.6,hide,no_hh_found,http://venetotrattoria.com/
scottsdale,"Maui Fish House",hawaiian_restaurant,714,4.7,hide,no_hh_found,https://www.mauifishhouse.com/
scottsdale,"Local Bistro",bistro,699,4.4,hide,no_hh_found,http://localbistroaz.com/
scottsdale,"Il Capo Pizzeria",italian_restaurant,675,4.6,hide,no_hh_found,https://www.ilcapoaz.com/
scottsdale,"Caramba Mexican Food",mexican_restaurant,671,4.3,hide,no_hh_found,http://carambamex.com/
scottsdale,"NakedQ BBQ",barbecue_restaurant,654,4.5,hide,no_hh_found,http://www.nakedq.com/
scottsdale,"Enzo's Italian Kitchen",pizza_restaurant,638,4.4,hide,no_hh_found,https://enzositaliankitchen.com/?utm_source=google
scottsdale,"The Eleanor",brunch_restaurant,605,4.7,hide,no_hh_found,http://theeleanoraz.com/
scottsdale,"Lamp Pizzeria",pizza_restaurant,603,4.7,hide,no_hh_found,http://lamppizza.com/
scottsdale,"Ristorante Giuseppe",italian_restaurant,590,4.6,hide,no_hh_found,http://giuseppesofscottsdale.com/
scottsdale,"Streets of New York",pizza_restaurant,579,4.1,hide,no_hh_found,https://www.streetsofnewyork.com/
scottsdale,"El Pollo Loco",mexican_restaurant,572,4.1,hide,no_hh_found,https://restaurants.elpolloloco.com/az/scottsdale/15540-n-hayden-rd?utm_source=gmb&utm_medium=yext
scottsdale,"Barro's Pizza",pizza_restaurant,567,4.4,hide,no_hh_found,https://barrospizza.com/
scottsdale,"Fata Morgana Mediterranean Cuisine",mediterranean_restaurant,558,4.7,hide,no_hh_found,https://www.fatamorganaaz.com/
scottsdale,"Basil & Garlic",italian_restaurant,552,4.7,hide,no_hh_found,https://basilngarlicbistro.com/
scottsdale,"The House Brasserie",fine_dining_restaurant,551,4.5,hide,no_hh_found,https://thehousebrasserie.com/
scottsdale,"Barro's Pizza",pizza_restaurant,545,4.3,hide,no_hh_found,https://barrospizza.com/
scottsdale,"Rudy's ""Country Store"" and Bar-B-Q",barbecue_restaurant,536,4.3,hide,no_hh_found,https://rudysbbq.com/location/detail/scottsdale-az
scottsdale,"New China Gate",chinese_restaurant,534,4.2,hide,no_hh_found,https://www.ordernewchinagate.com/
scottsdale,"Slanted Rice",vietnamese_restaurant,529,4.4,hide,no_hh_found,http://www.slantedrice.com/
scottsdale,"Angry Crab Shack",seafood_restaurant,524,4.2,hide,no_hh_found,https://www.angrycrabshack.com/talking-stick-way-scottsdale
scottsdale,"Koi Poke - DC Ranch",hawaiian_restaurant,513,4.7,hide,no_hh_found,https://koipoke.com/
scottsdale,"Valley Wings",restaurant,512,4.6,hide,no_hh_found,http://www.valleywingsonline.com/
scottsdale,"Chef J Dim Sum & Chinese Bistro",asian_restaurant,475,4.1,hide,no_hh_found,https://www.chefjscottsdale.com/
scottsdale,"PitaDale",mediterranean_restaurant,471,4.6,hide,no_hh_found,http://www.pitadaleaz.com/
scottsdale,"sneakybird",restaurant,467,4.6,hide,no_hh_found,https://sneakybird.com/menu
scottsdale,"Outrider Rooftop Lounge",restaurant,433,4.2,hide,no_hh_found,http://www.outriderrooftop.com/?SEO_id=GMB--R-PHXOTPY-1&y_source=1_Mjg5MTMwOTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
scottsdale,"La Torretta Ristorante",italian_restaurant,429,4.5,hide,no_hh_found,http://www.latorrettaaz.com/
scottsdale,"George & Son's Asian Cuisine",asian_restaurant,424,4.3,hide,no_hh_found,http://georgeandsonsasiancuisine.com/
scottsdale,"INDIBAR",restaurant,404,4.6,hide,no_hh_found,https://theindibar.com/
scottsdale,"Pei Wei Asian Kitchen",chinese_restaurant,388,3.8,hide,no_hh_found,https://www.peiwei.com/arizona/7-grayhawk
scottsdale,"EGGstasy",restaurant,386,4.4,hide,no_hh_found,http://www.eggstasyaz.com/
scottsdale,"Saigon District Pho and Boba",vietnamese_restaurant,375,4.1,hide,no_hh_found,http://www.saigondistrictphoboba.com/
scottsdale,"Pars Persian Cuisine",persian_restaurant,362,4.3,hide,no_hh_found,http://parspersiancuisine.com/
scottsdale,"Gordos Tacos",restaurant,354,4.5,hide,no_hh_found,https://www.tacosgordos.com/
scottsdale,"Vito’s Pizza & Italian Ristorante",restaurant,332,4.5,hide,no_hh_found,https://vitospizza.com/locations/scottsdale/
scottsdale,"La Fogata",restaurant,317,4.4,hide,no_hh_found,https://www.thescottsdaleresort.com/dine-drink/la-fogata
scottsdale,"Nick’s Italian restaurant - Pima",italian_restaurant,314,4.4,hide,no_hh_found,http://www.nicks-italian.com/
scottsdale,"Rubio's Coastal Grill",mexican_restaurant,310,4.2,hide,no_hh_found,https://www.rubios.com/restaurant-locations/arizona/scottsdale-n-scottsdale-rd
scottsdale,"BIRRIA'S MEXICAN FOOD & BAR",mexican_restaurant,307,4.9,hide,no_hh_found,https://birriasmexicanfoodandbar.com/
scottsdale,"Señor Taco Express Scottsdale",mexican_restaurant,306,4.2,hide,no_hh_found,http://senortacoexpress.com/
scottsdale,"Voila French Bistro",restaurant,271,4.7,hide,no_hh_found,http://www.voilafrenchbistro.com/
scottsdale,"Streets of New York",pizza_restaurant,270,4.2,hide,no_hh_found,https://www.streetsofnewyork.com/
scottsdale,"Pizzería Virtu",pizza_restaurant,263,4.6,hide,no_hh_found,https://www.virtuscottsdale.com/pizzeria-virtu/
scottsdale,"Metropolis",american_restaurant,247,4.5,hide,no_hh_found,http://www.metropolisaz.com/
scottsdale,"Little Snitch",brunch_restaurant,236,4.5,hide,no_hh_found,https://www.littlesnitchscottsdale.com/
scottsdale,"Catch",restaurant,236,4.3,hide,no_hh_found,https://www.catchrestaurants.com/location/catch-scottsdale/
scottsdale,"Hot N Juicy Crawfish",restaurant,230,3.7,hide,no_hh_found,http://www.hotnjuicycrawfish.com/
scottsdale,"The Pony Express Café",restaurant,205,4.6,hide,no_hh_found,http://theponyexpresscafe.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=12532497004063623685
scottsdale,"Course Restaurant",restaurant,199,4.7,hide,no_hh_found,https://courserestaurantaz.com/
scottsdale,"Sushi Ko",sushi_restaurant,197,4.4,hide,no_hh_found,http://sushikoscottsdale.com/
scottsdale,"Checo's Taco Shop",mexican_restaurant,192,4.5,hide,no_hh_found,https://checostacoshop.getbento.com/
scottsdale,"Blossom Kitchen",restaurant,182,4.5,hide,no_hh_found,http://blossomkitchenaz.com/
scottsdale,"The Grill Kitchen and Bar",restaurant,176,4.1,hide,no_hh_found,https://www.hilton.com/en/hotels/phxrsqq-boulders-resort-and-spa-scottsdale/dining/?SEO_id=GMB--R-PHXRSQQ-3&y_source=1_MjY1ODk0MTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
scottsdale,"Atlas Bistro",fine_dining_restaurant,170,4.7,hide,no_hh_found,http://www.atlasbistrobyob.com/
scottsdale,"SORRENTO ITALIAN RESTAURANT PIZZERIA",italian_restaurant,170,4.6,hide,no_hh_found,https://sorrentoscottsdale.com/
scottsdale,"Giovanna's Pizza",pizza_restaurant,160,4.8,hide,no_hh_found,https://giovannapizza.wixsite.com/giovanna
scottsdale,"Veda Indian Cuisine",restaurant,154,4.4,hide,no_hh_found,http://vedacuisine.com/
scottsdale,"SWAN Sushi Seafood Bar",sushi_restaurant,141,4.4,hide,no_hh_found,https://www.swansushi.com/
scottsdale,"Ni Hao Bao Dumpling House",restaurant,133,4.4,hide,no_hh_found,http://www.nihaobaodumplinghouse.com/
scottsdale,"Hai Noon",japanese_restaurant,132,4.7,hide,no_hh_found,https://hainoonaz.com/
scottsdale,"Ironwood American Kitchen at The Fairmont Scottsdale Princess",restaurant,118,4.2,hide,no_hh_found,https://www.fairmont.com/scottsdale/dining/ironwood-american-kitchen/?utm_source=google+Maps&utm_medium=seo+maps&utm_campaign=seo+maps
scottsdale,"Corso Italia Restaurant & Market",italian_restaurant,115,4.3,hide,no_hh_found,http://corsoitalia1.com/
scottsdale,"Piñon Grill",restaurant,107,4.0,hide,no_hh_found,https://www.millenniumhotels.com/en/scottsdale/the-mccormick-scottsdale/dining-information/
scottsdale,"AGAVE Southwest Bar & Grill",american_restaurant,102,4.4,hide,no_hh_found,http://www.marriott.com/hotels/hotel-information/restaurant/phxno-scottsdale-marriott-at-mcdowell-mountains/
